date,oi,oi_value,ls_global,ls_top,taker_ls
2022-12-22 22:00:00,1041603.3700,1264829388.2247,1.560571,1.124758,1.118539
2022-12-22 23:00:00,1040552.5450,1266563808.6787,1.557297,1.123209,1.105183
2022-12-23 00:00:00,1049679.4940,1275969399.3165,1.541383,1.127323,1.195025
2022-12-23 01:00:00,1050278.3590,1277761284.9070,1.535703,1.126512,1.093841
2022-12-23 02:00:00,1060002.0790,1293338585.0498,1.535310,1.123520,1.355873
2022-12-23 03:00:00,1065851.1260,1303660870.7075,1.470215,1.122600,1.035357
2022-12-23 04:00:00,1066520.2640,1303735701.1189,1.431211,1.127107,1.230539
2022-12-23 05:00:00,1064263.0780,1300593124.6206,1.413694,1.127163,1.062927
2022-12-23 06:00:00,1063723.7080,1298734762.8920,1.396754,1.129599,1.015477
2022-12-23 07:00:00,1065998.3700,1302266248.7268,1.391283,1.131522,1.178667
2022-12-23 08:00:00,1063011.6940,1295205338.3204,1.364384,1.137732,1.113867
2022-12-23 09:00:00,1063472.4480,1295926255.6838,1.354929,1.134587,1.092050
2022-12-23 10:00:00,1068246.6550,1307232565.3244,1.350552,1.138347,1.387227
2022-12-23 11:00:00,1069084.5580,1307952600.4500,1.315897,1.136576,0.920141
2022-12-23 12:00:00,1071654.2550,1311533343.4392,1.307256,1.137047,1.037120
2022-12-23 13:00:00,1064981.5780,1301077344.0268,1.265687,1.135597,0.964672
2022-12-23 14:00:00,1058726.3870,1287421873.8559,1.277006,1.130931,1.004380
2022-12-23 15:00:00,1059826.0420,1292139910.4064,1.286462,1.132248,1.080426
2022-12-23 16:00:00,1060942.1160,1290487552.2178,1.317619,1.133278,1.026021
2022-12-23 17:00:00,1060783.6640,1292586110.2573,1.334115,1.132720,1.213493
2022-12-23 18:00:00,1061176.6810,1293011950.4981,1.332967,1.134949,1.085744
2022-12-23 19:00:00,1062869.9360,1295647220.1933,1.330200,1.135498,1.234817
2022-12-23 20:00:00,1057503.0070,1288852939.8414,1.318208,1.137716,1.151169
2022-12-23 21:00:00,1059375.7290,1293402421.2934,1.310884,1.139635,1.106434
2022-12-23 22:00:00,1056647.1630,1287915527.5658,1.312915,1.139070,1.077831
2022-12-23 23:00:00,1054341.9180,1285769969.0010,1.307030,1.140134,1.101027
2022-12-24 00:00:00,1055048.3330,1287327773.9933,1.304959,1.137439,1.080407
2022-12-24 01:00:00,1054468.6750,1283700056.7977,1.312176,1.137919,0.964330
2022-12-24 02:00:00,1055500.2460,1284132154.2861,1.320890,1.138458,1.205891
2022-12-24 03:00:00,1056254.7840,1286317638.5030,1.325382,1.139785,1.441354
2022-12-24 04:00:00,1056577.5470,1286150716.4122,1.324937,1.140143,1.109520
2022-12-24 05:00:00,1058677.6510,1287193221.9683,1.329433,1.144797,0.989079
2022-12-24 06:00:00,1061925.9510,1291357403.3185,1.330139,1.145988,1.219834
2022-12-24 07:00:00,1061107.3710,1293385929.4087,1.311837,1.143620,1.229138
2022-12-24 08:00:00,1061330.4400,1293273594.3576,1.301626,1.145698,1.033583
2022-12-24 09:00:00,1059832.3700,1291183178.0473,1.307682,1.145789,1.028820
2022-12-24 10:00:00,1063227.6700,1294649804.6522,1.306979,1.147887,0.967813
2022-12-24 11:00:00,1063220.3090,1295935932.3489,1.297798,1.146964,1.098025
2022-12-24 12:00:00,1064648.7230,1296518568.3822,1.303082,1.143785,1.097442
2022-12-24 13:00:00,1065928.1820,1297927450.8123,1.302410,1.144048,1.206790
2022-12-24 14:00:00,1065708.7630,1298715326.9423,1.308771,1.142745,1.333051
2022-12-24 15:00:00,1067523.7560,1301029357.1168,1.302556,1.142905,1.482985
2022-12-24 16:00:00,1064802.8830,1297725593.3918,1.300465,1.143629,1.484597
2022-12-24 17:00:00,1065093.5480,1298708911.8449,1.299724,1.141344,1.156757
2022-12-24 18:00:00,1067488.3820,1302822181.7957,1.289823,1.139924,1.030942
2022-12-24 19:00:00,1083319.0990,1324888424.8860,1.269037,1.124334,1.226092
2022-12-24 20:00:00,1081575.0270,1321735290.9711,1.264028,1.123762,1.145163
2022-12-24 21:00:00,1071716.0190,1305843100.5107,1.264096,1.124388,0.798012
2022-12-24 22:00:00,1070468.9050,1305019346.7745,1.276417,1.125598,1.480240
2022-12-24 23:00:00,1070347.2470,1305609571.8906,1.279114,1.123411,1.184789
2022-12-25 00:00:00,1070068.2130,1306368839.6554,1.280261,1.123310,0.904051
2022-12-25 01:00:00,1074319.9620,1312561156.7731,1.263607,1.125142,1.237804
2022-12-25 02:00:00,1072506.0220,1308071244.6721,1.261270,1.139797,1.044850
2022-12-25 03:00:00,1073296.3070,1310177934.4471,1.260360,1.140913,1.340591
2022-12-25 04:00:00,1073281.5380,1308314685.6033,1.265069,1.138659,0.867203
2022-12-25 05:00:00,1061757.8680,1293114326.1672,1.291041,1.141790,1.294150
2022-12-25 06:00:00,1060603.9700,1292369773.2889,1.292535,1.139387,1.190563
2022-12-25 07:00:00,1062194.7910,1293753255.4380,1.289622,1.139262,1.139555
2022-12-25 08:00:00,1059086.7660,1291685863.8727,1.278118,1.141943,1.269161
2022-12-25 09:00:00,1060522.8160,1294406994.3172,1.269382,1.139179,1.026371
2022-12-25 10:00:00,1059362.0100,1290803936.4717,1.269359,1.141520,1.245374
2022-12-25 11:00:00,1057873.6030,1289230559.9761,1.287601,1.144334,1.273547
2022-12-25 12:00:00,1063204.2740,1295599464.2109,1.299474,1.142713,1.348098
2022-12-25 13:00:00,1067076.1230,1298618830.0549,1.291363,1.141646,0.865604
2022-12-25 14:00:00,1041440.9650,1258693509.1262,1.345677,1.153438,1.332390
2022-12-25 15:00:00,1053156.0100,1274518871.7419,1.318210,1.151635,1.003638
2022-12-25 16:00:00,1059176.1730,1283838031.0550,1.326007,1.152599,1.124194
2022-12-25 17:00:00,1064146.5250,1287117146.3832,1.317072,1.152596,0.980514
2022-12-25 18:00:00,1067355.1580,1291051452.0136,1.318989,1.151767,1.141357
2022-12-25 19:00:00,1063546.7890,1283594619.6441,1.353030,1.150894,1.020719
2022-12-25 20:00:00,1067692.4700,1286894818.0475,1.337744,1.149556,0.937985
2022-12-25 21:00:00,1047826.4230,1278130618.6694,1.340454,1.151450,1.367233
2022-12-25 22:00:00,1049166.1130,1276533604.7031,1.320980,1.157046,1.083251
2022-12-25 23:00:00,1050609.7280,1279709555.7339,1.322006,1.157379,1.106745
2022-12-26 00:00:00,1049949.1180,1278334491.3885,1.325363,1.158805,1.144753
2022-12-26 01:00:00,1052017.3310,1283934551.6189,1.319215,1.156534,1.295303
2022-12-26 02:00:00,1055882.4190,1289316904.1925,1.320585,1.154001,1.166100
2022-12-26 03:00:00,1059748.1870,1292808008.2850,1.304531,1.154054,0.940587
2022-12-26 04:00:00,1056994.3130,1289480212.1444,1.297336,1.152611,1.055582
2022-12-26 05:00:00,1062215.3180,1295271100.9565,1.276524,1.150180,0.964760
2022-12-26 06:00:00,1063403.8590,1295342874.6865,1.268579,1.152613,1.008750
2022-12-26 07:00:00,1066267.0840,1300909419.9451,1.258900,1.149510,1.107276
2022-12-26 08:00:00,1067130.4660,1300885394.5773,1.252666,1.150239,1.124844
2022-12-26 09:00:00,1067595.3330,1302217452.7344,1.248012,1.152418,1.286268
2022-12-26 10:00:00,1079260.7090,1317615436.5826,1.248063,1.156169,1.204699
2022-12-26 11:00:00,1075126.8590,1311536504.0255,1.255656,1.156725,1.088457
2022-12-26 12:00:00,1073551.1910,1309002438.2101,1.261411,1.154696,1.244912
2022-12-26 13:00:00,1068771.8590,1299199071.8004,1.251219,1.161347,0.938882
2022-12-26 14:00:00,1069408.1060,1300378868.7339,1.258539,1.161095,1.261849
2022-12-26 15:00:00,1070234.7210,1300260269.5845,1.259850,1.157739,0.943014
2022-12-26 16:00:00,1066597.5090,1296534599.9902,1.271874,1.161277,1.145742
2022-12-26 17:00:00,1065974.9780,1295053000.7722,1.292777,1.159616,1.302596
2022-12-26 18:00:00,1067577.4660,1295111841.6240,1.307940,1.160756,1.082366
2022-12-26 19:00:00,1059684.9650,1289986298.4434,1.301313,1.159494,1.191886
2022-12-26 20:00:00,1059455.5300,1289222467.9999,1.305488,1.159920,1.089251
2022-12-26 21:00:00,1057474.2360,1286523386.0364,1.312445,1.159482,0.964418
2022-12-26 22:00:00,1056964.6640,1287488657.2184,1.307757,1.159850,1.182250
2022-12-26 23:00:00,1064182.2050,1308420079.7482,1.270049,1.155399,1.397342
2022-12-27 00:00:00,1057055.5180,1292863462.9554,1.248017,1.157436,1.017900
2022-12-27 01:00:00,1060181.3180,1295849467.4048,1.246424,1.157394,1.097990
2022-12-27 02:00:00,1066418.6320,1305019136.7237,1.238681,1.153557,1.121453
2022-12-27 03:00:00,1067136.4570,1304894459.6196,1.238203,1.152900,0.988720
2022-12-27 04:00:00,1068510.0100,1307332682.3351,1.225499,1.152138,1.150543
2022-12-27 05:00:00,1070431.2670,1308557684.4828,1.220817,1.153284,1.106100
2022-12-27 06:00:00,1069513.0620,1308846295.8720,1.220553,1.154599,1.161569
2022-12-27 07:00:00,1068672.9470,1305661859.7267,1.227939,1.153773,0.919255
2022-12-27 08:00:00,1066172.1730,1298043297.1840,1.276945,1.148241,1.031566
2022-12-27 09:00:00,1060426.0530,1295240795.2953,1.287262,1.148408,1.609206
2022-12-27 10:00:00,1057606.7230,1290248473.8583,1.272280,1.148367,0.897583
2022-12-27 11:00:00,1057916.9090,1289890915.7222,1.291054,1.149718,1.064903
2022-12-27 12:00:00,1064169.3370,1294112761.7480,1.303276,1.148744,0.978889
2022-12-27 13:00:00,1078385.0680,1312114247.6383,1.332302,1.144688,1.048939
2022-12-27 14:00:00,1086108.3990,1314581792.9278,1.399324,1.151262,1.061092
2022-12-27 15:00:00,1094018.2620,1324177823.9596,1.429635,1.145012,0.983591
2022-12-27 16:00:00,1099966.0000,1330738866.8000,1.446125,1.141345,1.025453
2022-12-27 17:00:00,1103909.1730,1332762158.7454,1.476199,1.150442,0.997428
2022-12-27 18:00:00,1107759.6230,1336689226.6892,1.466035,1.147812,0.928915
2022-12-27 19:00:00,1108956.3200,1341560104.6381,1.500428,1.145374,1.310484
2022-12-27 20:00:00,1109533.8890,1340971562.9065,1.485927,1.145654,0.947485
2022-12-27 21:00:00,1113220.0140,1347310988.8715,1.492517,1.146791,1.493250
2022-12-27 22:00:00,1110281.7130,1345295043.1907,1.503183,1.147552,1.152852
2022-12-27 23:00:00,1111730.9280,1346495148.0658,1.509000,1.146064,1.043811
2022-12-28 00:00:00,1107631.2150,1338695470.7850,1.501825,1.148079,0.979175
2022-12-28 01:00:00,1101191.9720,1331117234.6820,1.489167,1.153330,1.158060
2022-12-28 02:00:00,1102605.7330,1330580494.3551,1.502739,1.144220,1.116303
2022-12-28 03:00:00,1104729.3980,1323289062.1003,1.631971,1.143916,0.953153
2022-12-28 04:00:00,1103076.4430,1321152734.1999,1.613312,1.143028,1.075790
2022-12-28 05:00:00,1109277.3470,1320389284.8371,1.619852,1.145768,0.830897
2022-12-28 06:00:00,1115167.7550,1329349635.3591,1.649280,1.143359,1.046901
2022-12-28 07:00:00,1118205.4080,1335025436.6112,1.672229,1.142271,1.190032
2022-12-28 08:00:00,1118187.9540,1336044513.0778,1.676838,1.140026,0.940342
2022-12-28 09:00:00,1121152.2580,1341207768.2817,1.687927,1.139221,1.117126
2022-12-28 10:00:00,1123567.0900,1343336812.8040,1.673668,1.138600,1.012325
2022-12-28 11:00:00,1123435.1370,1342978302.6670,1.673743,1.139392,1.160970
2022-12-28 12:00:00,1128680.4330,1348073335.5665,1.657651,1.137534,0.881417
2022-12-28 13:00:00,1130703.0910,1350703991.4159,1.665382,1.136566,0.990611
2022-12-28 14:00:00,1105811.5570,1330711511.4627,1.664368,1.141030,1.056408
2022-12-28 15:00:00,1110559.3910,1322550980.9953,1.709618,1.130673,0.952250
2022-12-28 16:00:00,1120322.0710,1336241743.7438,1.747733,1.129179,1.029498
2022-12-28 17:00:00,1116204.9060,1334132106.8149,1.756232,1.132561,1.246498
2022-12-28 18:00:00,1112400.8400,1331543805.4800,1.710927,1.137410,1.250770
2022-12-28 19:00:00,1105999.1020,1319888268.3358,1.705948,1.133303,0.963025
2022-12-28 20:00:00,1109627.5320,1325006235.9612,1.728635,1.132531,1.240389
2022-12-28 21:00:00,1104471.7630,1311328110.7290,1.771296,1.137161,0.946162
2022-12-28 22:00:00,1116671.6740,1324051152.2606,1.793442,1.133171,1.090109
2022-12-28 23:00:00,1122712.6230,1335759272.0022,1.813061,1.130235,1.102221
2022-12-29 00:00:00,1117351.1790,1333818589.8549,1.813522,1.137209,1.146156
2022-12-29 01:00:00,1117165.9900,1330276574.2524,1.782226,1.137552,0.940012
2022-12-29 02:00:00,1118038.6920,1331679568.6131,1.780327,1.138192,1.039195
2022-12-29 03:00:00,1121713.0050,1339078551.1089,1.782710,1.133246,1.087688
2022-12-29 04:00:00,1116987.8850,1335437205.6695,1.760563,1.141156,1.219062
2022-12-29 05:00:00,1118368.0220,1335990202.6588,1.748339,1.133552,0.981160
2022-12-29 06:00:00,1117469.1160,1333051257.8587,1.742487,1.132307,0.921939
2022-12-29 07:00:00,1117388.8880,1334459223.5499,1.727103,1.132562,1.090645
2022-12-29 08:00:00,1120250.9440,1335018519.6445,1.728210,1.126512,1.151319
2022-12-29 09:00:00,1116799.1310,1338931655.4855,1.679364,1.136036,1.285669
2022-12-29 10:00:00,1117079.9320,1338878938.1720,1.652974,1.138136,1.063894
2022-12-29 11:00:00,1122785.5710,1346365861.7532,1.622806,1.140309,1.085842
2022-12-29 12:00:00,1125052.0770,1348117100.3319,1.605135,1.138305,0.979200
2022-12-29 13:00:00,1122660.4030,1347787493.6136,1.581539,1.140369,1.156201
2022-12-29 14:00:00,1131801.9540,1360552548.4981,1.564531,1.144038,1.048296
2022-12-29 15:00:00,1123255.6300,1349445616.2131,1.562514,1.143180,1.050897
2022-12-29 16:00:00,1127769.4380,1355657820.7534,1.571074,1.143247,1.087128
2022-12-29 17:00:00,1121037.3660,1342935502.2260,1.564944,1.142049,0.884924
2022-12-29 18:00:00,1122782.1250,1344857201.5038,1.576609,1.142948,1.141044
2022-12-29 19:00:00,1117541.8720,1338256391.7200,1.568891,1.144733,1.130072
2022-12-29 20:00:00,1114914.0950,1334541022.5740,1.577872,1.148023,1.113352
2022-12-29 21:00:00,1115291.3510,1333529084.4086,1.572016,1.149764,1.114165
2022-12-29 22:00:00,1110368.0280,1331343458.1680,1.591868,1.148391,1.206891
2022-12-29 23:00:00,1107579.3900,1330557272.7948,1.573723,1.154749,1.069743
2022-12-30 00:00:00,1107988.9050,1329919082.6715,1.584117,1.155154,1.077402
2022-12-30 01:00:00,1102578.9470,1319235710.0855,1.597781,1.155449,1.028427
2022-12-30 02:00:00,1103609.1140,1320898712.4555,1.605981,1.156915,1.194726
2022-12-30 03:00:00,1104310.1640,1323283826.4196,1.605586,1.157276,1.091781
2022-12-30 04:00:00,1101653.8050,1319296530.7158,1.610914,1.155907,1.047016
2022-12-30 05:00:00,1106106.1530,1320159815.7286,1.635043,1.157064,0.884944
2022-12-30 06:00:00,1109081.9570,1324188672.5440,1.633474,1.158025,1.187558
2022-12-30 07:00:00,1113327.8940,1322432544.9570,1.733434,1.152931,0.961732
2022-12-30 08:00:00,1115996.9290,1329864929.7802,1.756248,1.161223,1.237857
2022-12-30 09:00:00,1112587.6400,1327261425.1380,1.723807,1.164984,1.207977
2022-12-30 10:00:00,1113550.8750,1325960704.4062,1.722191,1.163702,0.890624
2022-12-30 11:00:00,1116981.6640,1329688482.2755,1.730286,1.164580,1.084667
2022-12-30 12:00:00,1118748.0030,1334734637.1845,1.723441,1.167465,1.001052
2022-12-30 13:00:00,1117379.2080,1330273468.5002,1.720435,1.167490,1.068255
2022-12-30 14:00:00,1116241.3330,1325904942.5774,1.763398,1.171065,1.044852
2022-12-30 15:00:00,1111865.8920,1328457053.7818,1.701586,1.170466,1.061764
2022-12-30 16:00:00,1106768.2130,1322298694.5774,1.701313,1.168755,1.027984
2022-12-30 17:00:00,1107793.3910,1322541625.8667,1.692810,1.172267,0.970651
2022-12-30 18:00:00,1108162.1400,1327633651.8270,1.690397,1.172944,1.300333
2022-12-30 19:00:00,1107766.3530,1324445451.6468,1.687037,1.173280,0.998067
2022-12-30 20:00:00,1112049.5450,1330811931.4924,1.689680,1.171928,1.163618
2022-12-30 21:00:00,1106712.9900,1326599791.7584,1.656440,1.170146,1.247412
2022-12-30 22:00:00,1106938.8150,1326867182.9590,1.646050,1.175202,1.457260
2022-12-30 23:00:00,1110792.5930,1331540405.0069,1.635299,1.174380,1.238740
2022-12-31 00:00:00,1111804.6490,1331941969.5020,1.630073,1.172266,1.086814
2022-12-31 01:00:00,1110925.0480,1329532878.9454,1.619922,1.173240,1.034724
2022-12-31 02:00:00,1111014.1900,1329814670.4101,1.624139,1.172575,1.183219
2022-12-31 03:00:00,1111945.0220,1328432378.1290,1.621358,1.172214,0.903478
2022-12-31 04:00:00,1111141.8850,1328459014.8683,1.623952,1.171677,1.272519
2022-12-31 05:00:00,1112320.9850,1328278104.2378,1.631612,1.173567,1.307987
2022-12-31 06:00:00,1105918.9570,1321495739.2880,1.635576,1.171360,1.342547
2022-12-31 07:00:00,1106931.6970,1324608117.2704,1.646608,1.169268,1.356969
2022-12-31 08:00:00,1110527.1300,1328269015.2422,1.656732,1.167360,1.338515
2022-12-31 09:00:00,1110156.0470,1328326087.4860,1.655189,1.165511,1.086188
2022-12-31 10:00:00,1104177.5240,1323124885.2340,1.624423,1.174456,1.226463
2022-12-31 11:00:00,1105311.4520,1323606715.6589,1.628360,1.173497,1.198859
2022-12-31 12:00:00,1106622.0750,1323851988.3225,1.635627,1.172583,0.917256
2022-12-31 13:00:00,1110619.1590,1332610939.6369,1.613376,1.176702,1.330878
2022-12-31 14:00:00,1117645.5140,1344382259.4252,1.552672,1.173297,1.022496
2022-12-31 15:00:00,1120439.7500,1348393217.1375,1.538152,1.173596,1.081428
2022-12-31 16:00:00,1115511.3840,1342796828.4900,1.541517,1.173066,1.054079
2022-12-31 17:00:00,1108133.7370,1330137509.5396,1.546554,1.174014,0.913492
2022-12-31 18:00:00,1107438.5850,1328770956.5176,1.543712,1.176035,1.399167
2022-12-31 19:00:00,1101850.4900,1326110120.2297,1.542544,1.179890,1.566534
2022-12-31 20:00:00,1102433.1430,1325634536.3327,1.543049,1.180276,1.032876
2022-12-31 21:00:00,1100863.1810,1321252541.9327,1.534295,1.179002,1.052635
2022-12-31 22:00:00,1088405.0680,1301351519.5542,1.564404,1.181213,1.067863
2022-12-31 23:00:00,1090888.6900,1304997413.1863,1.595498,1.179501,1.140140
2023-01-01 00:00:00,1092949.1590,1305910302.6312,1.607855,1.178086,1.213837
2023-01-01 01:00:00,1095327.5060,1309521284.3735,1.619179,1.177841,1.335223
2023-01-01 02:00:00,1095292.2110,1309503191.6271,1.640218,1.175659,1.135590
2023-01-01 03:00:00,1094831.0300,1307868554.3140,1.663980,1.175107,1.508222
2023-01-01 04:00:00,1096041.9610,1307123843.3205,1.676705,1.175805,0.993880
2023-01-01 05:00:00,1098819.0060,1312378521.0636,1.691993,1.174994,1.193994
2023-01-01 06:00:00,1101431.0000,1315539955.0424,1.705875,1.174143,1.235282
2023-01-01 07:00:00,1103089.1380,1318033916.6451,1.706216,1.174286,0.965507
2023-01-01 08:00:00,1102836.4800,1317216863.3472,1.698576,1.173470,1.228744
2023-01-01 09:00:00,1103102.9530,1319697217.8215,1.706006,1.172557,1.315385
2023-01-01 10:00:00,1106751.6700,1323827030.6680,1.696865,1.171031,1.247980
2023-01-01 11:00:00,1105009.6340,1321514171.5896,1.707326,1.170563,1.053870
2023-01-01 12:00:00,1106412.8390,1324567378.4724,1.706414,1.169938,1.116211
2023-01-01 13:00:00,1110307.1410,1326461735.2099,1.723903,1.163597,0.784685
2023-01-01 14:00:00,1112063.2550,1328781123.4289,1.713633,1.164330,1.164117
2023-01-01 15:00:00,1110587.8060,1327818780.8536,1.717749,1.164781,1.293854
2023-01-01 16:00:00,1110118.2020,1328911398.4322,1.709876,1.166209,1.065051
2023-01-01 17:00:00,1110469.8320,1332883287.6888,1.654718,1.169921,1.193487
2023-01-01 18:00:00,1118595.0500,1343208936.0400,1.632877,1.169865,0.982405
2023-01-01 19:00:00,1130186.3590,1358313620.2617,1.614881,1.168927,1.204873
2023-01-01 20:00:00,1130540.2800,1358530740.5444,1.591440,1.167899,1.198243
2023-01-01 21:00:00,1130657.0710,1359998661.8276,1.580502,1.169444,1.275053
2023-01-01 22:00:00,1132318.7990,1359251062.7461,1.566305,1.167637,0.867720
2023-01-01 23:00:00,1130614.8990,1356414061.7611,1.563882,1.170231,0.968118
2023-01-02 00:00:00,1126540.1060,1348826106.1075,1.570896,1.171173,0.986661
2023-01-02 01:00:00,1126999.3630,1346809318.7595,1.634778,1.168333,1.093445
2023-01-02 02:00:00,1128341.5080,1350548553.2179,1.650030,1.172733,1.595855
2023-01-02 03:00:00,1122933.5170,1351057460.9785,1.630108,1.169225,1.384802
2023-01-02 04:00:00,1131747.9570,1358897881.3967,1.593824,1.168677,1.034658
2023-01-02 05:00:00,1130454.6080,1358757994.2351,1.571438,1.172635,1.465186
2023-01-02 06:00:00,1130169.4690,1356508508.5566,1.548483,1.164802,1.062211
2023-01-02 07:00:00,1135334.8330,1377286039.2606,1.475336,1.174064,1.435540
2023-01-02 08:00:00,1140316.4760,1385331771.8533,1.442355,1.177231,0.998414
2023-01-02 09:00:00,1149629.7690,1398639576.9654,1.396352,1.175584,1.005938
2023-01-02 10:00:00,1148009.7600,1397529681.3360,1.354447,1.169649,1.047016
2023-01-02 11:00:00,1140394.1880,1387198298.1670,1.331591,1.172028,0.890968
2023-01-02 12:00:00,1144650.0450,1392171474.8083,1.317907,1.173135,1.018569
2023-01-02 13:00:00,1143041.1000,1388347024.6889,1.304838,1.173707,0.887817
2023-01-02 14:00:00,1137942.1930,1383703568.4222,1.295131,1.177801,1.231218
2023-01-02 15:00:00,1153972.7820,1406204609.7623,1.284956,1.181851,1.233123
2023-01-02 16:00:00,1151483.5560,1400042796.3982,1.271479,1.181032,0.885818
2023-01-02 17:00:00,1151975.7690,1401270420.9027,1.268651,1.180234,1.216684
2023-01-02 18:00:00,1151705.8710,1403356303.3199,1.269333,1.179244,1.530883
2023-01-02 19:00:00,1151883.0110,1403466628.6467,1.263081,1.179102,1.069500
2023-01-02 20:00:00,1157950.3050,1410056754.9893,1.261164,1.176237,1.080699
2023-01-02 21:00:00,1156405.0780,1408778922.2227,1.256513,1.177979,1.363545
2023-01-02 22:00:00,1123436.9840,1364420895.4627,1.254849,1.177432,1.003519
2023-01-02 23:00:00,1121834.1150,1361603720.3990,1.263407,1.178503,1.030907
2023-01-03 00:00:00,1124148.8290,1365807102.7701,1.270999,1.178779,1.281892
2023-01-03 01:00:00,1118654.1610,1356659020.2944,1.277922,1.176077,0.936618
2023-01-03 02:00:00,1113825.0430,1352341408.6334,1.283740,1.176112,1.344427
2023-01-03 03:00:00,1119263.0650,1360233931.9982,1.293394,1.175572,1.348765
2023-01-03 04:00:00,1123139.6960,1362155054.7058,1.300877,1.182098,0.856665
2023-01-03 05:00:00,1123023.3150,1367112432.5152,1.309427,1.184653,1.428430
2023-01-03 06:00:00,1129469.1980,1373536196.9958,1.298106,1.181638,1.200043
2023-01-03 07:00:00,1129948.0140,1374286539.9541,1.308612,1.180434,1.165154
2023-01-03 08:00:00,1125127.8730,1366242776.1839,1.312511,1.178647,0.874331
2023-01-03 09:00:00,1126865.1710,1372366230.6102,1.334362,1.177296,1.281264
2023-01-03 10:00:00,1127440.9370,1371123081.1744,1.325904,1.176176,1.118974
2023-01-03 11:00:00,1124186.0810,1365323995.3745,1.337841,1.172305,0.885929
2023-01-03 12:00:00,1124251.7160,1365021463.4986,1.338571,1.170580,1.071129
2023-01-03 13:00:00,1126409.8200,1369875960.0117,1.339866,1.169842,1.295170
2023-01-03 14:00:00,1126515.7470,1365629979.4582,1.388841,1.165752,1.129133
2023-01-03 15:00:00,1131750.3080,1369270745.1400,1.469213,1.168991,1.122980
2023-01-03 16:00:00,1131615.8020,1367116366.5542,1.491756,1.162977,1.051975
2023-01-03 17:00:00,1131794.8930,1366750858.3822,1.499785,1.163047,0.947159
2023-01-03 18:00:00,1131687.0620,1366127874.3513,1.483318,1.162112,1.090603
2023-01-03 19:00:00,1130884.2010,1367442543.6672,1.502448,1.162973,1.169554
2023-01-03 20:00:00,1123540.6050,1359957085.2318,1.489590,1.165135,1.139908
2023-01-03 21:00:00,1122810.5190,1359682891.0840,1.487433,1.165740,1.001863
2023-01-03 22:00:00,1118965.6480,1355582123.9261,1.473821,1.168280,1.022931
2023-01-03 23:00:00,1109594.3020,1347225017.7163,1.471189,1.163285,1.194499
2023-01-04 00:00:00,1106673.4190,1342206722.7658,1.458064,1.160496,0.897098
2023-01-04 01:00:00,1126509.2460,1377433676.6702,1.284434,1.158855,1.330629
2023-01-04 02:00:00,1150216.7490,1414909680.6306,1.233733,1.160450,1.307710
2023-01-04 03:00:00,1169983.9820,1461648932.2968,1.148786,1.166344,1.267448
2023-01-04 04:00:00,1191534.5590,1490186869.7285,1.088706,1.164685,1.018639
2023-01-04 05:00:00,1196835.6060,1493713990.6699,1.032730,1.167757,0.876405
2023-01-04 06:00:00,1192754.3380,1491076829.0219,1.023654,1.166677,1.342975
2023-01-04 07:00:00,1198777.9690,1499203715.8111,1.018286,1.165871,1.081380
2023-01-04 08:00:00,1182363.7560,1478947880.5550,1.002977,1.160494,1.200546
2023-01-04 09:00:00,1187203.9160,1483228335.1716,0.977818,1.161047,1.177407
2023-01-04 10:00:00,1195307.3720,1493847341.2307,0.947272,1.163160,1.255469
2023-01-04 11:00:00,1200595.8180,1503647443.0082,0.942712,1.161019,1.390428
2023-01-04 12:00:00,1211081.2600,1514929437.3214,0.915235,1.160119,1.044039
2023-01-04 13:00:00,1225439.3610,1535906636.2896,0.913755,1.157079,1.228505
2023-01-04 14:00:00,1219092.4380,1524072793.2145,0.910210,1.158686,1.050478
2023-01-04 15:00:00,1237635.9080,1554866206.2600,0.901116,1.165502,1.229687
2023-01-04 16:00:00,1230854.3350,1542836023.7894,0.909183,1.154870,0.903277
2023-01-04 17:00:00,1229040.6340,1550219788.0356,0.896225,1.163249,1.240336
2023-01-04 18:00:00,1214738.9670,1535742126.8752,0.908216,1.168061,1.079115
2023-01-04 19:00:00,1215038.1830,1520813109.9597,0.869734,1.169537,1.032814
2023-01-04 20:00:00,1205655.7040,1506406519.3628,0.865880,1.165846,0.992938
2023-01-04 21:00:00,1208494.3880,1513074991.0253,0.869233,1.167128,1.280102
2023-01-04 22:00:00,1207147.7510,1513811565.6640,0.872949,1.164316,1.439176
2023-01-04 23:00:00,1208215.4340,1517760228.1908,0.876219,1.165362,1.044513
2023-01-05 00:00:00,1202514.9850,1507731765.8459,0.878182,1.162965,0.986252
2023-01-05 01:00:00,1206586.5790,1514147772.1253,0.874263,1.161569,1.302099
2023-01-05 02:00:00,1208009.6580,1514741828.4831,0.873453,1.176738,1.080495
2023-01-05 03:00:00,1208952.6510,1513962727.5896,0.866646,1.179289,0.752613
2023-01-05 04:00:00,1205815.7820,1511345384.8432,0.871556,1.178767,1.111522
2023-01-05 05:00:00,1206871.4980,1512330674.1438,0.874371,1.177807,1.229582
2023-01-05 06:00:00,1207401.6980,1510580264.3678,0.873486,1.186651,0.940476
2023-01-05 07:00:00,1208719.3550,1511467291.8468,0.866327,1.186510,1.221790
2023-01-05 08:00:00,1207541.6770,1510248224.5904,0.858612,1.187022,1.148384
2023-01-05 09:00:00,1208038.6850,1506529875.1687,0.858987,1.187066,1.080176
